0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:50 -0500] "GET /powerfin/dwr/interface/Modules.js?ox=6.3.1 HTTP/1.1" 200 972
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:50 -0500] "GET /powerfin/xava/images/search.png HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:50 -0500] "GET /powerfin/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 1059
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/o/yalobox/m/RequestTXOrderItems HTTP/1.1" 200 23797
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/dwr/interface/Tab.js?ox=6.3.1 HTTP/1.1" 200 994
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/dwr/interface/View.js?ox=6.3.1 HTTP/1.1" 200 542
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/dwr/interface/Module.js?ox=6.3.1 HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/dwr/util.js?ox=6.3.1 HTTP/1.1" 200 46701
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "GET /powerfin/images/favicon.ico HTTP/1.1" 200 2170
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:51 -0500] "POST /powerfin/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 562
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:52 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 88612
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:57 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:57 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:34:59 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 107178
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:01 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:01 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_222222_256x240.png HTTP/1.1" 200 6922
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:01 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_888888_256x240.png HTTP/1.1" 200 6999
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:01 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:06 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 123447
